date,close
6/23/15,99.78
6/24/15,99.33
6/25/15,99.12
6/26/15,99.64
6/29/15,97.68
6/30/15,97.46
7/1/15,98.47
7/2/15,98.44
7/6/15,98.2
7/7/15,98.92
7/8/15,97.77
7/9/15,98.4
7/10/15,99.53
7/13/15,100.27
7/14/15,99.78
7/15/15,100.42
7/16/15,101.11
7/17/15,100.08
7/20/15,100.37
7/21/15,100.34
7/22/15,100.18
7/23/15,100.2
7/24/15,99.15
7/27/15,98.28
7/28/15,99.02
7/29/15,99.73
7/30/15,99.84
7/31/15,100.21
8/3/15,100.02
8/4/15,99.8
8/5/15,100.52
8/6/15,99.07
8/7/15,98.85
8/10/15,99.79
8/11/15,99.01
8/12/15,98.71
8/13/15,98.48
8/14/15,98.81
8/17/15,99.87
8/18/15,99.37
8/19/15,99.31
8/20/15,98.79
8/21/15,95.56
8/24/15,92.82
8/25/15,90.73
8/26/15,95.11
8/27/15,96.22
8/28/15,95.17
8/31/15,93.98
9/1/15,92.09
9/2/15,93.35
9/3/15,92.64
9/4/15,91.31
9/8/15,93.94
9/9/15,92.22
9/10/15,92.72
9/11/15,92.93
9/14/15,93.32
9/15/15,94.4
9/16/15,94.61
9/17/15,94.84
9/18/15,93.39
9/21/15,93.13
9/22/15,93.24
9/23/15,92.99
9/24/15,92.48
9/25/15,91
9/28/15,91.37
9/29/15,93.04
9/30/15,93.35
10/1/15,93.17
10/2/15,93.93
10/5/15,94.76
10/6/15,93.42
10/7/15,94.98
10/8/15,95.08
10/9/15,95.37
10/12/15,95.99
10/13/15,95.45
10/14/15,94.53
10/15/15,97.15
10/16/15,98.24
10/19/15,97.94
10/20/15,97.59
10/21/15,97.63
10/22/15,99.53
10/23/15,100.31
10/26/15,99.94
10/27/15,100.19
10/28/15,100.48
10/29/15,101.37
10/30/15,101.03
11/2/15,102.17
11/3/15,101.96
11/4/15,101.94
11/5/15,102.33
11/6/15,101.92
11/9/15,100.84
11/10/15,101.45
11/11/15,101.86
11/12/15,100.27
11/13/15,99.88
11/16/15,101.22
11/17/15,101.5
11/18/15,102.67
11/19/15,102.49
11/20/15,102.48
11/23/15,102.77
11/24/15,102.04
11/25/15,101.96
11/27/15,102.37
11/30/15,101.24
12/1/15,102.36
12/2/15,102.05
12/3/15,100.79
12/4/15,102.95
12/7/15,103.32
12/8/15,102.42
12/9/15,102.15
12/10/15,102.64
12/11/15,101.68
12/14/15,102.15
12/15/15,104.13
12/16/15,105.25
12/17/15,103.64
12/18/15,101.95
12/21/15,101.58
12/22/15,102.71
12/23/15,103.49
12/24/15,103.72
12/28/15,103.22
12/29/15,104.03
12/30/15,103.78
12/31/15,102.72
1/4/16,100.48
1/5/16,100.9
1/6/16,100.39
1/7/16,99.22
1/8/16,98.16
1/11/16,97.57
1/12/16,98.24
1/13/16,97.02
1/14/16,98.89
1/15/16,97
1/19/16,97.5
1/20/16,95.75
1/21/16,95.94
1/22/16,96.75
1/25/16,96.4
1/26/16,101.18
1/27/16,102.16
1/28/16,102.27
1/29/16,104.44
2/1/16,104.37
2/2/16,103.41
2/3/16,104.14
2/4/16,103.9
2/5/16,100.54
2/8/16,102
2/9/16,101.97
2/10/16,101.73
2/11/16,101.7
2/12/16,101.82
2/16/16,102.32
2/17/16,102.5
2/18/16,104.24
2/19/16,104.16
2/22/16,104.75
2/23/16,104.08
2/24/16,104.96
2/25/16,106.38
2/26/16,105.78
2/29/16,105.21
3/1/16,107.22
3/2/16,107.04
3/3/16,106.65
3/4/16,106.5
3/7/16,106.74
3/8/16,106.22
3/9/16,106.84
3/10/16,107.14
3/11/16,107.71
3/14/16,107.66
3/15/16,107.76
3/16/16,107.41
3/17/16,106.74
3/18/16,107.5
3/21/16,107.28
3/22/16,107.38
3/23/16,108.5
3/24/16,108.31
3/28/16,108.23
3/29/16,109.14
3/30/16,108.98
3/31/16,108.2
4/1/16,109.19
4/4/16,108.59
4/5/16,108.95
4/6/16,109.42
4/7/16,109.27
4/8/16,109.1
4/11/16,108.97
4/12/16,109.6
4/13/16,109.87
4/14/16,109.84
4/15/16,110.18
4/18/16,110.93
4/19/16,112.68
4/20/16,113.58
4/21/16,113.57
4/22/16,113.32
4/25/16,113.51
4/26/16,112.91
4/27/16,112.77
4/28/16,112.48
4/29/16,112.08
5/2/16,112.75
5/3/16,112.69
5/4/16,112.22
5/5/16,112.88
5/6/16,112.74
5/9/16,113.72
5/10/16,114.67
5/11/16,114.37
5/12/16,114.23
5/13/16,113.56
5/16/16,114.44
5/17/16,113.83
5/18/16,113.59
5/19/16,112.85
5/20/16,112.64
5/23/16,112.16
5/24/16,112.69
5/25/16,113.35
5/26/16,112.9
5/27/16,113.06
5/31/16,112.69
6/1/16,112.78
6/2/16,114.49
6/3/16,114.76
6/6/16,115.77
6/7/16,115.73
6/8/16,115.8
6/9/16,117
6/10/16,117.01
6/13/16,116.79
6/14/16,117.12
6/15/16,116.41
6/16/16,116.64
6/17/16,115.48
6/20/16,116.54
6/21/16,116.18
6/22/16,116.46
6/23/16,117.38
6/24/16,115.63
6/27/16,116.55
6/28/16,118.23
6/29/16,119.33
6/30/16,121.3
7/1/16,121.29
7/5/16,122.27
7/6/16,122.64
7/7/16,122.51
7/8/16,122.85
7/11/16,122.93
7/12/16,122.92
7/13/16,123
7/14/16,123.18
7/15/16,123
7/18/16,123.14
7/19/16,125.25
7/20/16,125.14
7/21/16,125.15
7/22/16,125.03
7/25/16,124.89
7/26/16,125.15
7/27/16,124.77
7/28/16,124.46
7/29/16,125.23
8/1/16,125.4
8/2/16,124.85
8/3/16,123.9
8/4/16,123.86
8/5/16,124.24
8/8/16,123.65
8/9/16,123.43
8/10/16,123.36
8/11/16,123.77
8/12/16,123.22
8/15/16,122.31
8/16/16,120.33
8/17/16,121.31
8/18/16,120.72
8/19/16,119.92
8/22/16,119.13
8/23/16,119.44
8/24/16,118.71
8/25/16,118.57
8/26/16,119.04
8/29/16,119.92
8/30/16,119.47
8/31/16,119.34
9/1/16,119.08
9/2/16,119.32
9/6/16,119.75
9/7/16,119.61
9/8/16,119.47
9/9/16,118.23
9/12/16,119.16
9/13/16,117.61
9/14/16,117.86
9/15/16,118.63
9/16/16,118.25
9/19/16,117.66
9/20/16,117.95
9/21/16,118.91
9/22/16,119.46
9/23/16,118.81
9/26/16,117.78
9/27/16,119.22
9/28/16,119.39
9/29/16,117.27
9/30/16,118.13
10/3/16,118.81
10/4/16,118.82
10/5/16,119.18
10/6/16,118.75
10/7/16,119.24
10/10/16,119.8
10/11/16,117.64
10/12/16,117.97
10/13/16,118.26
10/14/16,117.56
10/17/16,118.49
10/18/16,115.41
10/19/16,114.59
10/20/16,114.87
10/21/16,113.44
10/24/16,113.61
10/25/16,113.96
10/26/16,114.56
10/27/16,115.7
10/28/16,115.33
10/31/16,115.99
11/1/16,115.34
11/2/16,114.86
11/3/16,115.03
11/4/16,115.11
11/7/16,116.66
11/8/16,117.05
11/9/16,120.31
11/10/16,119.54
11/11/16,118.47
11/14/16,116.6
11/15/16,116.32
11/16/16,116.36
11/17/16,116.57
11/18/16,115.36
11/21/16,115
11/22/16,112.74
11/23/16,113.07
11/25/16,114.13
11/28/16,113.13
11/29/16,112.48
11/30/16,111.3
12/1/16,111.38
12/2/16,111.96
12/5/16,111.94
12/6/16,112.06
12/7/16,111.1
12/8/16,110.99
12/9/16,112.26
12/12/16,115.36
12/13/16,115.89
12/14/16,114.99
12/15/16,115.89
12/16/16,115.88
12/19/16,116.02
12/20/16,115.66
12/21/16,115.31
12/22/16,115.44
12/23/16,115.96
12/27/16,115.91
12/28/16,115.1
12/29/16,115.49
12/30/16,115.21
1/3/17,115.84
1/4/17,115.65
1/5/17,116.86
1/6/17,116.3
1/9/17,116.28
1/10/17,116.16
1/11/17,114.73
1/12/17,114.62
1/13/17,114.6
1/17/17,114.87
1/18/17,114.7
1/19/17,114.2
1/20/17,114.15
1/23/17,113.91
1/24/17,111.76
1/25/17,112.8
1/26/17,111.84
1/27/17,113.38
1/30/17,113.13
1/31/17,113.25
2/1/17,113.23
2/2/17,113.57
2/3/17,113.64
2/6/17,113.4
2/7/17,113.48
2/8/17,113.4
2/9/17,114.08
2/10/17,115.24
2/13/17,115.88
2/14/17,116.36
2/15/17,117.2
2/16/17,118.08
2/17/17,118.86
2/21/17,119.66
2/22/17,119.52
2/23/17,121.7
2/24/17,122.73
2/27/17,122.4
2/28/17,122.21
3/1/17,123.86
3/2/17,123.63
3/3/17,123.79
3/6/17,123.71
3/7/17,123.83
3/8/17,124.1
3/9/17,125.95
3/10/17,126.21
3/13/17,126.68
3/14/17,127.05
3/15/17,128.96
3/16/17,128.46
3/17/17,128.06
3/20/17,128.07
3/21/17,127.25
3/22/17,126.26
3/23/17,125.9
3/24/17,125.48
3/27/17,125.8
3/28/17,125.66
3/29/17,124.92
3/30/17,124.66
3/31/17,124.55
4/3/17,124.69
4/4/17,124.68
4/5/17,124.8
4/6/17,125.05
4/7/17,124.92
4/10/17,124.34
4/11/17,124.22
4/12/17,125.4
4/13/17,124.99
4/17/17,125.72
4/18/17,121.82
4/19/17,121.37
4/20/17,121.87
4/21/17,121.76
4/24/17,122.89
4/25/17,123.43
4/26/17,123.51
4/27/17,123.74
4/28/17,123.47
5/1/17,123.34
5/2/17,123.7
5/3/17,123.33
5/4/17,123.95
5/5/17,123.51
5/8/17,123.25
5/9/17,123.21
5/10/17,122.81
5/11/17,123.2
5/12/17,123.64
5/15/17,126.99
5/16/17,127.77
5/17/17,126.67
5/18/17,126.97
5/19/17,127
5/22/17,127.26
5/23/17,127.52
5/24/17,127.51
5/25/17,127.53
5/26/17,126.92
5/30/17,127.11
5/31/17,128.25
6/1/17,128.78
6/2/17,130.08
6/5/17,130.36
6/6/17,130.83
6/7/17,130.75
6/8/17,130.55
6/9/17,131.53
6/12/17,131.82
6/13/17,132.02
6/14/17,132.77
6/15/17,133.04
6/16/17,134.35
6/19/17,134.07
6/20/17,134.22
6/21/17,134.91
6/22/17,136.05
6/23/17,136.43
6/26/17,136.34
6/27/17,135.01
6/28/17,133.82
6/29/17,132.64
6/30/17,132.29
7/3/17,132.9
7/5/17,133.64
7/6/17,132.52
