date,close
5/17/19,1869
5/16/19,1907.57
5/15/19,1871.15
5/14/19,1840.12
5/13/19,1822.68
5/10/19,1889.98
5/9/19,1899.87
5/8/19,1917.77
5/7/19,1921
5/6/19,1950.55
5/3/19,1962.46
5/2/19,1900.82
5/1/19,1911.52
4/30/19,1926.52
4/29/19,1938.43
4/26/19,1950.63
4/25/19,1902.25
4/24/19,1901.75
4/23/19,1923.77
4/22/19,1887.31
4/18/19,1861.69
4/17/19,1864.82
4/16/19,1863.04
4/15/19,1844.87
4/12/19,1843.06
4/11/19,1844.07
4/10/19,1847.33
4/9/19,1835.84
4/8/19,1849.86
4/5/19,1837.28
4/4/19,1818.86
4/3/19,1820.7
4/2/19,1813.98
4/1/19,1814.19
3/29/19,1780.75
3/28/19,1773.42
3/27/19,1765.7
3/26/19,1783.76
3/25/19,1774.26
3/22/19,1764.77
3/21/19,1819.26
3/20/19,1797.27
3/19/19,1761.85
3/18/19,1742.15
3/15/19,1712.36
3/14/19,1686.22
3/13/19,1690.81
3/12/19,1673.1
3/11/19,1670.62
3/8/19,1620.8
3/7/19,1625.95
3/6/19,1668.95
3/5/19,1692.43
3/4/19,1696.17
3/1/19,1671.73
2/28/19,1639.83
2/27/19,1641.09
2/26/19,1636.4
2/25/19,1633
2/22/19,1631.56
2/21/19,1619.44
2/20/19,1622.1
2/19/19,1627.58
2/15/19,1607.95
2/14/19,1622.65
2/13/19,1640
2/12/19,1638.01
2/11/19,1591
2/8/19,1588.22
2/7/19,1614.37
2/6/19,1640.26
2/5/19,1658.81
2/4/19,1633.31
2/1/19,1626.23
1/31/19,1718.73
1/30/19,1670.43
1/29/19,1593.88
1/28/19,1637.89
1/25/19,1670.57
1/24/19,1654.93
1/23/19,1640.02
1/22/19,1632.17
1/18/19,1696.2
1/17/19,1693.22
1/16/19,1683.78
1/15/19,1674.56
1/14/19,1617.21
1/11/19,1640.56
1/10/19,1656.22
1/9/19,1659.42
1/8/19,1656.58
1/7/19,1629.51
1/4/19,1575.39
1/3/19,1500.28
1/2/19,1539.13
12/31/18,1501.97
12/28/18,1478.02
12/27/18,1461.64
12/26/18,1470.9
12/24/18,1343.96
12/21/18,1377.45
12/20/18,1460.83
12/19/18,1495.08
12/18/18,1551.48
12/17/18,1520.91
12/14/18,1591.91
12/13/18,1658.38
12/12/18,1663.54
12/11/18,1643.24
12/10/18,1641.03
12/7/18,1629.13
12/6/18,1699.19
12/4/18,1668.4
12/3/18,1772.36
11/30/18,1690.17
11/29/18,1673.57
11/28/18,1677.75
11/27/18,1581.42
11/26/18,1581.33
11/23/18,1502.06
11/21/18,1516.73
11/20/18,1495.46
11/19/18,1512.29
11/16/18,1593.41
11/15/18,1619.44
11/14/18,1599.01
11/13/18,1631.17
11/12/18,1636.85
11/9/18,1712.43
11/8/18,1754.91
11/7/18,1755.49
11/6/18,1642.81
11/5/18,1627.8
11/2/18,1665.53
11/1/18,1665.53
10/31/18,1598.01
10/30/18,1530.42
10/29/18,1538.88
10/26/18,1642.81
10/25/18,1782.17
10/24/18,1664.2
10/23/18,1768.7
10/22/18,1789.3
10/19/18,1764.03
10/18/18,1770.72
10/17/18,1831.73
10/16/18,1819.96
10/15/18,1760.95
10/12/18,1788.61
10/11/18,1719.36
10/10/18,1755.25
10/9/18,1870.32
10/8/18,1864.42
10/5/18,1889.65
10/4/18,1909.42
10/3/18,1952.76
10/2/18,1971.31
10/1/18,2004.36
9/28/18,2003
9/27/18,2012.98
9/26/18,1974.85
9/25/18,1974.55
9/24/18,1934.36
9/21/18,1915.01
9/20/18,1944.3
9/19/18,1926.42
9/18/18,1941.05
9/17/18,1908.03
9/14/18,1970.19
9/13/18,1989.87
9/12/18,1990
9/11/18,1987.15
9/10/18,1939.01
9/7/18,1952.07
9/6/18,1958.31
9/5/18,1994.82
9/4/18,2039.51
8/31/18,2012.71
8/30/18,2002.38
8/29/18,1998.1
8/28/18,1932.82
8/27/18,1927.68
8/24/18,1905.39
8/23/18,1902.9
8/22/18,1904.9
8/21/18,1883.42
8/20/18,1876.71
