date,close
5/20/19,109.66
5/17/19,111.02
5/16/19,110.63
5/15/19,109.06
5/14/19,109.11
5/13/19,107.2
5/10/19,107.89
5/9/19,108.24
5/8/19,105.85
5/7/19,98.23
5/6/19,100.7
5/3/19,100.47
5/2/19,99.12
5/1/19,101.37
4/30/19,106.39
4/29/19,106.9
4/26/19,107.21
4/25/19,109.61
4/24/19,111.04
4/23/19,111.81
4/22/19,111.2
4/18/19,107.28
4/17/19,108.24
4/16/19,106.87
4/15/19,105.96
4/12/19,106.28
4/11/19,99.92
4/10/19,103.87
4/9/19,102.84
4/8/19,104.35
4/5/19,102.45
4/4/19,99.84
4/3/19,99.96
4/2/19,102.49
4/1/19,103.69
3/29/19,101.53
3/28/19,102.54
3/27/19,102.35
3/26/19,102.61
3/25/19,100.98
3/22/19,101.37
3/21/19,105.91
3/20/19,105.18
3/19/19,103.18
3/18/19,104.54
3/15/19,102.39
3/14/19,104.21
3/13/19,103.42
3/12/19,100.5
3/11/19,97.58
3/8/19,95.5
3/7/19,97.76
3/6/19,100.05
3/5/19,102.62
3/4/19,104.67
3/1/19,104.79
2/28/19,102.93
2/27/19,105.49
2/26/19,105.51
2/25/19,105.29
2/22/19,104.03
2/21/19,102.14
2/20/19,106.45
2/19/19,104.8
2/15/19,105.5
2/14/19,103.83
2/13/19,101.02
2/12/19,98.68
2/11/19,97.86
2/8/19,96.6
2/7/19,97.96
2/6/19,101.65
2/5/19,101.88
2/4/19,104.55
2/1/19,102.89
1/31/19,103.12
1/30/19,102.26
1/29/19,100.16
1/28/19,100.3
1/25/19,102.21
1/24/19,101.56
1/23/19,101.33
1/22/19,101.46
1/18/19,106.89
1/17/19,105.65
1/16/19,105.64
1/15/19,105.01
1/14/19,104.51
1/11/19,104.1
1/10/19,106.13
1/9/19,106.79
1/8/19,104.95
1/7/19,102.63
1/4/19,99.93
1/3/19,96.16
1/2/19,95.22
12/31/18,92.7
12/28/18,91.89
12/27/18,92.88
12/26/18,91.99
12/24/18,85.67
12/21/18,88.77
12/20/18,89.03
12/19/18,90.6
12/18/18,87.93
12/17/18,88.54
12/14/18,92.71
12/13/18,96.32
12/12/18,98.49
12/11/18,100.04
12/10/18,100.63
12/7/18,102.7
12/6/18,101.82
12/4/18,105.08
12/3/18,112.17
11/30/18,110.38
11/29/18,112
11/28/18,109.8
11/27/18,109.84
11/26/18,109.31
11/23/18,104.88
11/21/18,109.23
11/20/18,108.73
11/19/18,113.81
11/16/18,114.31
11/15/18,112.24
11/14/18,108.71
11/13/18,107.85
11/12/18,110.23
11/9/18,113.85
11/8/18,110.65
11/7/18,115.87
11/6/18,113.37
11/5/18,115.99
11/2/18,114.32
11/1/18,115.45
10/31/18,112.36
10/30/18,109.88
10/29/18,108.17
10/26/18,113.76
10/25/18,114.24
10/24/18,112.9
10/23/18,119.11
10/22/18,124.56
10/19/18,127.1
10/18/18,126.96
10/17/18,129.51
10/16/18,130.82
10/15/18,127.93
10/12/18,126.12
10/11/18,124.63
10/10/18,129.28
10/9/18,135.13
10/8/18,132.88
10/5/18,136.35
10/4/18,135.25
10/3/18,139.92
10/2/18,137.05
10/1/18,136.8
9/28/18,135.19
9/27/18,134.06
9/26/18,131.33
9/25/18,134.51
9/24/18,132.86
9/21/18,128.55
9/20/18,126.72
9/19/18,128.58
9/18/18,124.75
9/17/18,122.69
9/14/18,121.73
9/13/18,118.81
9/12/18,120.51
9/11/18,116.4
9/10/18,112.11
9/7/18,112.65
9/6/18,114.49
9/5/18,117.46
9/4/18,120.32
8/31/18,121.08
8/30/18,121.52
8/29/18,121.91
8/28/18,121.12
8/27/18,122.73
8/24/18,121.75
8/23/18,121.6
8/22/18,124.23
8/21/18,122.59
8/20/18,120.99
8/17/18,120.18
8/16/18,120.46
8/15/18,117.7
8/14/18,133.75
8/13/18,131.87
8/10/18,134.8
8/9/18,131.15
8/8/18,133.79
8/7/18,134.74
8/6/18,133.62
8/3/18,130.8
8/2/18,134.49
8/1/18,132.88
7/31/18,131.95
7/30/18,133.71
7/27/18,132.34
7/26/18,134.55
7/25/18,134.68
7/24/18,133.45
7/23/18,131.17
7/20/18,131.15
7/19/18,132.09
7/18/18,130.59
7/17/18,130.65
7/16/18,129.99
7/13/18,131.34
7/12/18,130.28
7/11/18,130.76
7/10/18,133.96
7/9/18,136.665
7/6/18,134.97
7/5/18,132
7/3/18,130.05
7/2/18,129.3
6/29/18,131.57
6/28/18,130.84
6/27/18,130.13
6/26/18,126.54
6/25/18,121.6
6/22/18,125.56
6/21/18,123.73
6/20/18,129.56
6/19/18,127.58
6/18/18,122.58
6/15/18,115.58
6/14/18,115.95
6/13/18,118.35
6/12/18,118.88
6/11/18,113.83
6/8/18,113.96
6/7/18,114.12
6/6/18,112.22
6/5/18,111.55
6/4/18,111.7
6/1/18,115.5
5/31/18,120.76
5/30/18,122.8
5/29/18,121
5/25/18,120.35
5/24/18,124.99
5/23/18,129.64
5/22/18,132.23
5/21/18,136.76
5/18/18,134.58
5/17/18,136.26
5/16/18,132.13
5/15/18,128.53
5/14/18,124.24
5/11/18,123.82
5/10/18,129.79
5/9/18,136.52
5/8/18,134.72
5/7/18,130.24
5/4/18,127.3
5/3/18,126.51
5/2/18,128.92
5/1/18,128.1
4/30/18,128.45
4/27/18,125.85
4/26/18,126.87
4/25/18,125.75
4/24/18,125.73
4/23/18,128.24
4/20/18,128.4
4/19/18,128.88
4/18/18,127.1
4/17/18,122.3
4/16/18,119.04
4/13/18,118.7
4/12/18,116.34
4/11/18,116.54
4/10/18,117.38
4/9/18,113.29
4/6/18,116.62
4/5/18,124.41
4/4/18,122.58
4/3/18,123.44
4/2/18,122.26
3/29/18,126.52
3/28/18,124.67
3/27/18,129.18
3/26/18,133.23
3/23/18,127.96
3/22/18,127.78
3/21/18,130.18
3/20/18,125.54
3/19/18,122.63
3/16/18,125.51
3/15/18,124.6
3/14/18,125.81
3/13/18,127.15
3/12/18,127.41
3/9/18,128.94
3/8/18,125.2
3/7/18,126.27
3/6/18,127.09
3/5/18,130.25
3/2/18,129.08
3/1/18,126.41
2/28/18,124.64
2/27/18,126.17
2/26/18,127.72
2/23/18,127.93
2/22/18,123.31
2/21/18,120.98
2/20/18,122.81
2/16/18,123.88
2/15/18,125.15
2/14/18,122.83
2/13/18,115.03
2/12/18,116.01
2/9/18,110.51
2/8/18,111.33
2/7/18,118.5
2/6/18,121.9
2/5/18,120.27
2/2/18,122.46
2/1/18,126.64
1/31/18,125.5
1/30/18,126.27
1/29/18,129.05
1/26/18,130.09
1/25/18,126.85
1/24/18,130.36
1/23/18,132.31
1/22/18,132.21
1/19/18,127.57
1/18/18,127.23
1/17/18,127.44
1/16/18,128.02
1/12/18,130.14
1/11/18,129.9
1/10/18,127.29
1/9/18,127.49
1/8/18,130.99
1/5/18,129.98
1/4/18,130.13
1/3/18,129.17
1/2/18,127.88
12/29/17,126.25
12/28/17,125.52
12/27/17,123.19
12/26/17,125.97
12/22/17,124.37
12/21/17,123.1
12/20/17,117.24
12/19/17,111.81
12/18/17,109.65
12/15/17,109.52
12/14/17,111.03
12/13/17,111.59
12/12/17,111.53
12/11/17,111.3
12/8/17,110.77
12/7/17,108.95
12/6/17,106.33
12/5/17,109.06
12/4/17,109.02
12/1/17,110.91
11/30/17,109.31
11/29/17,108.15
11/28/17,108.23
11/27/17,107.26
11/24/17,110.3
11/22/17,109.25
11/21/17,109.15
11/20/17,107.97
11/17/17,107.54
11/16/17,106.53
11/15/17,106.62
11/14/17,108.27
11/13/17,110.97
11/10/17,111.86
11/9/17,111.03
11/8/17,110.04
11/7/17,111.8
11/6/17,113.69
11/3/17,111.15
11/2/17,108.97
11/1/17,109.78
10/31/17,107.16
10/30/17,106.2
10/27/17,104.57
10/26/17,100.88
10/25/17,100.89
10/24/17,99.67
10/23/17,100.35
10/20/17,102.53
10/19/17,101.59
10/18/17,102.19
10/17/17,102.61
10/16/17,102.6
10/13/17,101.37
10/12/17,101.12
10/11/17,101.52
10/10/17,100.76
10/9/17,99.94
10/6/17,99.09
10/5/17,99.75
10/4/17,100.75
10/3/17,100.08
10/2/17,100
9/29/17,97.96
9/28/17,97.14
9/27/17,96.88
9/26/17,97.15
9/25/17,96.78
9/22/17,95.74
9/21/17,97.36
9/20/17,97.32
9/19/17,94.28
9/18/17,95.15
9/15/17,93.97
9/14/17,93.81
9/13/17,93.49
9/12/17,90.41
9/11/17,89.45
9/8/17,88.9
9/7/17,91.62
9/6/17,92.66
9/5/17,91.74
9/1/17,91.92
8/31/17,90.79
8/30/17,88.47
8/29/17,88.17
8/28/17,88.03
8/25/17,88.74
8/24/17,89.12
8/23/17,88.86
8/22/17,87.43
8/21/17,87.08
8/18/17,87.26
