date,close
5/20/19,32.19
5/17/19,31.8
5/16/19,31.62
5/15/19,31.25
5/14/19,31.09
5/13/19,30.47
5/10/19,30.62
5/9/19,30.38
5/8/19,30.3
5/7/19,30.53
5/6/19,30.59
5/3/19,30.7
5/2/19,30.62
5/1/19,30.79
4/30/19,30.96
4/29/19,30.88
4/26/19,30.68
4/25/19,30.34
4/24/19,30.79
4/23/19,32.1
4/22/19,32.08
4/18/19,32.03
4/17/19,31.95
4/16/19,32.25
4/15/19,32.02
4/12/19,32.2
4/11/19,32.2
4/10/19,31.88
4/9/19,31.75
4/8/19,32.39
4/5/19,32.35
4/4/19,31.98
4/3/19,31.87
4/2/19,31.63
4/1/19,31.95
3/29/19,31.36
3/28/19,31.01
3/27/19,31.4
3/26/19,31.39
3/25/19,30.77
3/22/19,31.07
3/21/19,31.06
3/20/19,30.51
3/19/19,30.68
3/18/19,30.8
3/15/19,30.67
3/14/19,30.28
3/13/19,30.28
3/12/19,30.63
3/11/19,30.22
3/8/19,29.96
3/7/19,29.92
3/6/19,29.81
3/5/19,29.95
3/4/19,29.98
3/1/19,30.82
2/28/19,31.12
2/27/19,31.06
2/26/19,31.22
2/25/19,31.13
2/22/19,31.15
2/21/19,30.83
2/20/19,30.85
2/19/19,30.63
2/15/19,30.47
2/14/19,29.79
2/13/19,29.84
2/12/19,29.81
2/11/19,29.71
2/8/19,29.55
2/7/19,29.45
2/6/19,29.56
2/5/19,29.63
2/4/19,29.61
2/1/19,30
1/31/19,30.06
1/30/19,29.37
1/29/19,30.7
1/28/19,30.67
1/25/19,30.66
1/24/19,30.6
1/23/19,30.89
1/22/19,30.58
1/18/19,30.96
1/17/19,30.64
1/16/19,30.56
1/15/19,30.6
1/14/19,30.62
1/11/19,30.87
1/10/19,30.4
1/9/19,30.1
1/8/19,31.28
1/7/19,30.89
1/4/19,30.34
1/3/19,29.58
1/2/19,29.54
12/31/18,28.54
12/28/18,28.46
12/27/18,28.15
12/26/18,28.08
12/24/18,27.36
12/21/18,28.31
12/20/18,28.65
12/19/18,29.82
12/18/18,29.75
12/17/18,29.86
12/14/18,30.22
12/13/18,29.91
12/12/18,30.16
12/11/18,29.7
12/10/18,29.91
12/7/18,30.14
12/6/18,30.53
12/4/18,30.73
12/3/18,31.71
11/30/18,31.24
11/29/18,30.57
11/28/18,30.74
11/27/18,30.44
11/26/18,29.95
11/23/18,29.36
11/21/18,29.77
11/20/18,29.42
11/19/18,30.35
11/16/18,30.29
11/15/18,30.12
11/14/18,30.51
11/13/18,30.33
11/12/18,30.78
11/9/18,30.69
11/8/18,31.04
11/7/18,31.1
11/6/18,30.96
11/5/18,30.63
11/2/18,30.52
11/1/18,30.49
10/31/18,30.68
10/30/18,30.47
10/29/18,29.64
10/26/18,29.09
10/25/18,29.98
10/24/18,30.36
10/23/18,33.02
10/22/18,32.67
10/19/18,32.87
10/18/18,32.5
10/17/18,32.57
10/16/18,32.39
10/15/18,32.36
10/12/18,32.25
10/11/18,31.75
10/10/18,32.85
10/9/18,33.5
10/8/18,34.11
10/5/18,33.99
10/4/18,34.12
10/3/18,33.92
10/2/18,33.92
10/1/18,33.49
9/28/18,33.58
9/27/18,33.42
9/26/18,33.35
9/25/18,33.76
9/24/18,33.91
9/21/18,33.78
9/20/18,33.44
9/19/18,33.37
9/18/18,33.72
9/17/18,33.62
9/14/18,33.6
9/13/18,33.68
9/12/18,33.42
9/11/18,32.67
9/10/18,32.39
9/7/18,32.12
9/6/18,32.18
9/5/18,32.02
9/4/18,31.86
8/31/18,31.94
8/30/18,31.96
8/29/18,32.23
8/28/18,32.67
8/27/18,32.83
8/24/18,32.64
8/23/18,32.49
8/22/18,32.68
8/21/18,33.4
8/20/18,33.11
8/17/18,33.03
8/16/18,33.09
8/15/18,32.47
8/14/18,32.24
8/13/18,32.21
8/10/18,32.26
8/9/18,32.49
8/8/18,32.36
8/7/18,32.4
8/6/18,32.11
8/3/18,32.27
8/2/18,31.85
8/1/18,31.9
7/31/18,31.97
7/30/18,32
7/27/18,31.08
7/26/18,30.35
7/25/18,30.25
7/24/18,31.68
7/23/18,31
7/20/18,31.1
7/19/18,31.27
7/18/18,31.71
7/17/18,31.76
7/16/18,31.9
7/13/18,31.67
7/12/18,32.23
7/11/18,31.87
7/10/18,32.5
7/9/18,32.15
7/6/18,32.68
7/5/18,32.6
7/3/18,32.71
7/2/18,32.21
6/29/18,32.11
6/28/18,32.19
6/27/18,31.65
6/26/18,31.62
6/25/18,31.71
6/22/18,31.69
6/21/18,31.6
6/20/18,32
6/19/18,32.39
6/18/18,32.19
6/15/18,33.15
6/14/18,32.52
6/13/18,32.22
6/12/18,34.35
6/11/18,34.18
6/8/18,33.83
6/7/18,33.81
6/6/18,33.38
6/5/18,32.68
6/4/18,32.41
6/1/18,32.47
5/31/18,32.32
5/30/18,32.57
5/29/18,32.33
5/25/18,32.51
5/24/18,32.78
5/23/18,32.33
5/22/18,32.43
5/21/18,32.59
5/18/18,32.05
