date,close
5/17/19,185.3
5/16/19,186.99
5/15/19,186.27
5/14/19,180.73
5/13/19,181.54
5/10/19,188.34
5/9/19,188.65
5/8/19,189.54
5/7/19,189.77
5/6/19,193.88
5/3/19,195.47
5/2/19,192.53
5/1/19,193.03
4/30/19,193.4
4/29/19,194.78
4/26/19,191.49
4/25/19,193.26
4/24/19,182.58
4/23/19,183.78
4/22/19,181.44
4/18/19,178.28
4/17/19,178.78
4/16/19,178.87
4/15/19,179.65
4/12/19,179.1
4/11/19,177.51
4/10/19,177.82
4/9/19,177.58
4/8/19,174.93
4/5/19,175.72
4/4/19,176.02
4/3/19,173.54
4/2/19,174.2
4/1/19,168.7
3/29/19,166.69
3/28/19,165.55
3/27/19,165.87
3/26/19,167.68
3/25/19,166.29
3/22/19,164.34
3/21/19,166.08
3/20/19,165.44
3/19/19,161.57
3/18/19,160.47
3/15/19,165.98
3/14/19,170.17
3/13/19,173.37
3/12/19,171.92
3/11/19,172.07
3/8/19,169.6
3/7/19,169.13
3/6/19,172.51
3/5/19,171.26
3/4/19,167.37
3/1/19,162.28
2/28/19,161.45
2/27/19,162.81
2/26/19,164.13
2/25/19,164.62
2/22/19,161.89
2/21/19,160.04
2/20/19,162.56
2/19/19,162.29
2/15/19,162.5
2/14/19,163.95
2/13/19,164.07
2/12/19,165.04
2/11/19,165.79
2/8/19,167.33
2/7/19,166.38
2/6/19,170.49
2/5/19,171.16
2/4/19,169.25
2/1/19,165.71
1/31/19,166.69
1/30/19,150.42
1/29/19,144.19
1/28/19,147.47
1/25/19,149.01
1/24/19,145.83
1/23/19,144.3
1/22/19,147.57
1/18/19,150.04
1/17/19,148.3
1/16/19,147.54
1/15/19,148.95
1/14/19,145.39
1/11/19,143.8
1/10/19,144.2
1/9/19,144.23
1/8/19,142.53
1/7/19,138.05
1/4/19,137.95
1/3/19,131.74
1/2/19,135.68
12/31/18,131.09
12/28/18,133.2
12/27/18,134.52
12/26/18,134.18
12/24/18,124.06
12/21/18,124.95
12/20/18,133.4
12/19/18,133.24
12/18/18,143.66
12/17/18,140.19
12/14/18,144.06
12/13/18,145.01
12/12/18,144.5
12/11/18,142.08
12/10/18,141.85
12/7/18,137.42
12/6/18,139.63
12/4/18,137.93
12/3/18,141.09
11/30/18,140.61
11/29/18,138.68
11/28/18,136.76
11/27/18,135
11/26/18,136.38
11/23/18,131.73
11/21/18,134.82
11/20/18,132.43
11/19/18,131.55
11/16/18,139.53
11/15/18,143.85
11/14/18,144.22
11/13/18,142.16
11/12/18,141.55
11/9/18,144.96
11/8/18,147.87
11/7/18,151.53
11/6/18,149.94
11/5/18,148.68
11/2/18,150.35
11/1/18,151.75
10/31/18,151.79
10/30/18,146.22
10/29/18,142.09
10/26/18,145.37
10/25/18,150.95
10/24/18,146.04
10/23/18,154.39
10/22/18,154.78
10/19/18,154.05
10/18/18,154.92
10/17/18,159.42
10/16/18,158.78
10/15/18,153.52
10/12/18,153.74
10/11/18,153.35
10/10/18,151.38
10/9/18,157.9
10/8/18,157.25
10/5/18,157.33
10/4/18,158.85
10/3/18,162.43
10/2/18,159.33
10/1/18,162.44
9/28/18,164.46
9/27/18,168.84
9/26/18,166.95
9/25/18,164.91
9/24/18,165.41
9/21/18,162.93
9/20/18,166.02
9/19/18,163.06
9/18/18,160.3
9/17/18,160.58
9/14/18,162.32
9/13/18,161.36
9/12/18,162
9/11/18,165.94
9/10/18,164.18
9/7/18,163.04
9/6/18,162.53
9/5/18,167.18
9/4/18,171.16
8/31/18,175.73
8/30/18,177.64
8/29/18,175.9
8/28/18,176.26
8/27/18,177.46
8/24/18,174.645
8/23/18,172.9
8/22/18,173.64
8/21/18,172.62
8/20/18,172.5
8/17/18,173.8
8/16/18,174.7
8/15/18,179.53
8/14/18,181.11
8/13/18,180.05
8/10/18,180.26
8/9/18,183.09
8/8/18,185.18
8/7/18,183.81
8/6/18,185.69
8/3/18,177.78
8/2/18,176.37
8/1/18,171.65
7/31/18,172.58
